algorithm,scenario,trial,duration_seconds,seed,avg_throughput_gbps,min_throughput_gbps,max_throughput_gbps,deadlock_fraction,recovery_time_us,packets_forwarded,packets_dropped_ttl,packets_dropped_overflow,collateral_drops,deadlock_occurred,recovered
Coordinated Valve (PF6-C),Ring3_Extended,16,12.083554029464722,1158,16.326,0.0,1184.52,0.95,0.0,10884.0,124.0,272237.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,17,13.078043937683105,1159,16.383000000000003,0.0,1187.7600000000002,0.95,0.0,10922.0,133.0,272202.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,18,12.31617021560669,1160,16.1235,0.0,1178.7600000000002,0.95,0.0,10749.0,122.0,272316.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,19,12.509509086608887,1161,17.3415,0.0,1279.32,0.95,0.0,11561.0,118.0,272281.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,20,12.15018630027771,1162,15.9915,0.0,1149.1200000000001,0.95,0.0,10661.0,124.0,271854.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,21,11.925079107284546,1163,17.562,0.0,1302.8400000000001,0.95,0.0,11708.0,121.0,272081.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,22,12.641012907028198,1164,15.876000000000001,0.0,1127.88,0.95,0.0,10584.0,119.0,272248.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,23,12.887898206710815,1165,17.191499999999998,0.0,1274.28,0.95,0.0,11461.0,119.0,272620.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,24,13.184165954589844,1166,16.6125,0.0,1223.4,0.95,0.0,11075.0,123.0,272134.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,25,12.15062403678894,1167,17.381999999999998,0.0,1258.08,0.95,0.0,11588.0,121.0,272136.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,26,11.966249942779541,1168,16.913999999999998,0.0,1219.56,0.95,0.0,11276.0,120.0,272157.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,27,12.432865858078003,1169,17.9865,0.0,1306.8,0.95,0.0,11991.0,134.0,271965.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,28,12.088193893432617,1170,16.683000000000003,0.0,1225.44,0.95,0.0,11122.0,123.0,272141.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,29,11.710967063903809,1171,16.593000000000004,0.0,1229.52,0.95,0.0,11062.0,120.0,272390.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,30,11.941334009170532,1172,16.663500000000003,0.0,1217.52,0.95,0.0,11109.0,121.0,271955.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,31,12.071528196334839,1173,18.321,0.0,1344.24,0.95,0.0,12214.0,114.0,272132.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,32,11.77669620513916,1174,16.4445,0.0,1167.72,0.95,0.0,10963.0,127.0,272148.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,33,11.597716093063354,1175,17.463,0.0,1283.28,0.95,0.0,11642.0,117.0,272252.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,34,11.922486066818237,1176,15.348000000000003,0.0,1089.1200000000001,0.95,0.0,10232.0,121.0,272209.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,35,11.975560188293457,1177,17.9625,0.0,1339.56,0.95,0.0,11975.0,125.0,272113.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,36,12.009615898132324,1178,17.7225,0.0,1291.8,0.95,0.0,11815.0,121.0,272360.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,37,11.807236909866333,1179,16.7865,0.0,1221.24,0.95,0.0,11191.0,125.0,272088.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,38,11.757472038269043,1180,18.3675,0.0,1332.96,0.95,0.0,12245.0,120.0,271863.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,39,12.00229787826538,1181,15.986999999999998,0.0,1155.36,0.95,0.0,10658.0,122.0,271968.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,40,11.58611011505127,1182,15.641999999999998,0.0,1130.28,0.95,0.0,10428.0,125.0,272094.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,41,11.502261877059937,1183,16.3935,0.0,1200.84,0.95,0.0,10929.0,115.0,271947.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,42,12.267302751541138,1184,17.257499999999997,0.0,1263.84,0.95,0.0,11505.0,118.0,272127.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,43,12.271207094192505,1185,16.330499999999997,0.0,1169.1599999999999,0.95,0.0,10887.0,125.0,272126.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,44,12.048351049423218,1186,15.352500000000003,0.0,1118.16,0.95,0.0,10235.0,120.0,272179.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,45,11.704056024551392,1187,16.434000000000005,0.0,1148.64,0.95,0.0,10956.0,121.0,272134.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,46,11.824819087982178,1188,16.304999999999996,0.0,1192.68,0.95,0.0,10870.0,121.0,272090.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,47,11.848948001861572,1189,15.8775,0.0,1143.6,0.95,0.0,10585.0,123.0,272145.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,48,11.648441076278687,1190,16.1595,0.0,1168.92,0.95,0.0,10773.0,134.0,272074.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,49,11.549056053161621,1191,16.609500000000004,0.0,1222.44,0.95,0.0,11073.0,120.0,271924.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,0,7.615100145339966,1192,25.5096,0.0,1177.68,0.94,0.0,10629.0,21.0,38971.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,1,7.856582164764404,1193,24.338399999999996,0.0,1112.76,0.94,0.0,10141.0,23.0,39208.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,2,7.576075077056885,1194,24.494400000000002,0.0,1119.96,0.94,0.0,10206.0,24.0,39258.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,3,7.705895900726318,1195,25.7112,0.0,1192.44,0.94,0.0,10713.0,27.0,39293.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,4,7.856200933456421,1196,29.051999999999996,0.0,1360.56,0.94,0.0,12105.0,20.0,39223.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,5,7.731932878494263,1197,25.715999999999998,0.0,1165.56,0.94,0.0,10715.0,21.0,39172.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,6,7.523972034454346,1198,26.532,0.0,1222.8,0.94,0.0,11055.0,21.0,39257.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,7,7.7039711475372314,1199,26.832,0.0,1248.1200000000001,0.94,0.0,11180.0,18.0,39073.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,8,7.540547132492065,1200,25.828799999999998,0.0,1199.28,0.94,0.0,10762.0,16.0,39730.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,9,7.679882049560547,1201,23.2752,0.0,1074.6,0.94,0.0,9698.0,22.0,39310.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,10,7.403435945510864,1202,25.200000000000003,0.0,1171.3200000000002,0.94,0.0,10500.0,27.0,39354.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,11,7.73865008354187,1203,24.6648,0.0,1146.48,0.94,0.0,10277.0,27.0,39260.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,12,7.64373517036438,1204,27.588000000000005,0.0,1275.8400000000001,0.94,0.0,11495.0,17.0,38993.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,13,7.754101991653442,1205,25.1616,0.0,1131.0,0.94,0.0,10484.0,25.0,39207.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,14,7.651601076126099,1206,26.575200000000002,0.0,1238.88,0.94,0.0,11073.0,18.0,38937.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,15,7.837435007095337,1207,24.751199999999997,0.0,1133.76,0.94,0.0,10313.0,23.0,39343.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,16,7.536173105239868,1208,25.8024,0.0,1182.36,0.94,0.0,10751.0,18.0,38941.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,17,7.647475242614746,1209,21.571199999999997,0.0,995.76,0.94,0.0,8988.0,24.0,39093.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,18,7.561158180236816,1210,25.020000000000003,0.0,1150.44,0.94,0.0,10425.0,26.0,39160.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,19,7.856157064437866,1211,24.9312,0.0,1158.24,0.94,0.0,10388.0,26.0,39382.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,20,7.549627065658569,1212,27.552,0.0,1267.92,0.94,0.0,11480.0,16.0,39473.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,21,7.561272144317627,1213,23.435999999999996,0.0,1087.56,0.94,0.0,9765.0,25.0,39562.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,22,7.4234678745269775,1214,23.628,0.0,1077.48,0.94,0.0,9845.0,20.0,39070.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,23,7.374175071716309,1215,25.857599999999994,0.0,1196.6399999999999,0.94,0.0,10774.0,18.0,39079.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,24,7.660545110702515,1216,24.244799999999998,0.0,1099.08,0.94,0.0,10102.0,24.0,39339.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,25,7.71772313117981,1217,24.024,0.0,1088.04,0.94,0.0,10010.0,23.0,38997.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,26,7.645781993865967,1218,25.62,0.0,1180.8,0.94,0.0,10675.0,16.0,38936.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,27,7.976819276809692,1219,25.0896,0.0,1150.92,0.94,0.0,10454.0,27.0,39191.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,28,7.631659030914307,1220,27.590400000000002,0.0,1274.28,0.94,0.0,11496.0,23.0,39050.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,29,7.736265182495117,1221,22.315200000000004,0.0,1033.0800000000002,0.94,0.0,9298.0,15.0,39359.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,30,7.584011077880859,1222,26.479200000000002,0.0,1221.8400000000001,0.94,0.0,11033.0,28.0,39231.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,31,7.528803110122681,1223,25.574400000000004,0.0,1194.24,0.94,0.0,10656.0,20.0,39490.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,32,7.604512691497803,1224,26.071199999999997,0.0,1184.8799999999999,0.94,0.0,10863.0,17.0,39338.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,33,7.624851942062378,1225,25.898400000000002,0.0,1172.16,0.94,0.0,10791.0,28.0,39265.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,34,7.4965879917144775,1226,24.933599999999995,0.0,1122.84,0.94,0.0,10389.0,22.0,39517.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,35,7.547206878662109,1227,22.2576,0.0,1025.4,0.94,0.0,9274.0,23.0,39456.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,36,7.654422044754028,1228,25.125600000000002,0.0,1155.24,0.94,0.0,10469.0,25.0,39587.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,37,7.7872231006622314,1229,22.298399999999997,0.0,1030.08,0.94,0.0,9291.0,21.0,39301.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,38,7.600456953048706,1230,23.942400000000003,0.0,1113.6,0.94,0.0,9976.0,14.0,39408.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,39,7.822613000869751,1231,25.8384,0.0,1186.3200000000002,0.94,0.0,10766.0,33.0,39039.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,40,7.649468898773193,1232,25.5408,0.0,1168.1999999999998,0.94,0.0,10642.0,20.0,39382.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,41,8.323141813278198,1233,26.9832,0.0,1244.04,0.94,0.0,11243.0,19.0,39151.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,42,7.619731187820435,1234,27.532799999999995,0.0,1284.48,0.94,0.0,11472.0,15.0,38996.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,43,8.324696779251099,1235,25.142400000000002,0.0,1159.68,0.94,0.0,10476.0,29.0,39491.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,44,7.5071961879730225,1236,22.231199999999998,0.0,998.04,0.94,0.0,9263.0,20.0,39475.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,45,7.553756952285767,1237,24.659999999999993,0.0,1113.7199999999998,0.94,0.0,10275.0,23.0,39217.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,46,7.658433675765991,1238,25.826400000000003,0.0,1156.32,0.94,0.0,10761.0,22.0,39474.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,47,7.643420934677124,1239,25.502399999999998,0.0,1180.68,0.94,0.0,10626.0,23.0,39349.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,48,7.809538125991821,1240,27.06,0.0,1224.0,0.94,0.0,11275.0,21.0,39167.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Normal_Congestion,49,8.02781081199646,1241,26.244,0.0,1230.0,0.94,0.0,10935.0,14.0,39145.0,0.0,0.0,0.0
